seed,N,d,i,eps,eta_inner,M_inner,tol_inner,tol_F_inner,inner_step,time_sec,gibbs_calls,e_i_tr,F_i,log10_e_i_tr,log10_F_i,converged
0,4,3,0,0.3,0.4,80,0.0,0.0,43,5.734913349151611,44,5.288207547824034e-05,9.941528461518162e-09,-4.276691508305723,-8.002546839810702,0
0,4,3,0,0.3,0.4,80,0.0,0.0,44,5.880104064941406,45,4.4574004367641825e-05,7.063401057253512e-09,-4.3509183487127485,-8.150986133971516,0
0,4,3,0,0.3,0.4,80,0.0,0.0,45,5.965505361557007,46,3.757184003944233e-05,5.018654852186364e-09,-4.425137535322349,-8.299412671013535,0
0,4,3,0,0.3,0.4,80,0.0,0.0,46,6.138615608215332,47,3.167012083318919e-05,3.5659212859818264e-09,-4.499350279631335,-8.447828247655627,0
0,4,3,0,0.3,0.4,80,0.0,0.0,47,6.221843004226685,48,2.6695766702719163e-05,2.533759140220098e-09,-4.573557601684565,-8.59623467163293,0
0,4,3,0,0.3,0.4,80,0.0,0.0,48,6.362197637557983,49,2.250295955897441e-05,1.8003899070877531e-09,-4.64776036030615,-8.744633430363853,0
0,4,3,0,0.3,0.4,80,0.0,0.0,49,6.474519491195679,50,1.8968837731353866e-05,1.279305682261417e-09,-4.7219592786170494,-8.89302567111364,0
0,4,3,0,0.3,0.4,80,0.0,0.0,50,6.590402603149414,51,1.5989873742956112e-05,9.090499380063678e-10,-4.796154965456639,-9.041412258466822,0
0,4,3,0,0.3,0.4,80,0.0,0.0,51,6.7128987312316895,52,1.3478825987319698e-05,6.459601545253903e-10,-4.870347933426288,-9.189794270245555,0
0,4,3,0,0.3,0.4,80,0.0,0.0,52,6.8890814781188965,53,1.1362172695554143e-05,4.590150102443531e-10,-4.944538614094473,-9.338173112371875,0
0,4,3,0,0.3,0.4,80,0.0,0.0,53,7.055609464645386,54,9.577951403909673e-06,3.2617619821661745e-10,-5.018727370787607,-9.486547733548132,0
0,4,3,0,0.3,0.4,80,0.0,0.0,54,7.19550347328186,55,8.073939496298763e-06,2.3178216364750823e-10,-5.09291450938719,-9.63491998738668,0
0,4,3,0,0.3,0.4,80,0.0,0.0,55,7.366548538208008,56,6.806121734536025e-06,1.6470653387988445e-10,-5.1671002873641525,-9.783289172101075,0
0,4,3,0,0.3,0.4,80,0.0,0.0,56,7.51100492477417,57,5.737399332577037e-06,1.170425332728792e-10,-5.241284921444198,-9.931656286895338,0
0,4,3,0,0.3,0.4,80,0.0,0.0,57,7.679995775222778,58,4.836502382141018e-06,8.317191760969092e-11,-5.3154685939858615,-10.080023285318266,0
0,4,3,0,0.3,0.4,80,0.0,0.0,58,7.79333758354187,59,4.0770735052379276e-06,5.910300189925017e-11,-5.389651458616164,-10.22839046031721,0
0,4,3,0,0.3,0.4,80,0.0,0.0,59,7.911166429519653,60,3.4368957224330774e-06,4.199984196259909e-11,-5.463833644429232,-10.376752343766391,0
0,4,3,0,0.3,0.4,80,0.0,0.0,60,8.076586246490479,61,2.89724178331072e-06,2.984672545413089e-11,-5.53801526013761,-10.525103309265283,0
0,4,3,0,0.3,0.4,80,0.0,0.0,61,8.218973159790039,62,2.442325831438452e-06,2.1209382138028516e-11,-5.612196397165871,-10.673471982966383,0
0,4,3,0,0.3,0.4,80,0.0,0.0,62,8.365427017211914,63,2.058841281062935e-06,1.507146009763949e-11,-5.686377132456984,-10.821844671930158,0
0,4,3,0,0.3,0.4,80,0.0,0.0,63,8.544018983840942,64,1.735571337636901e-06,1.0710396047717365e-11,-5.760557530707448,-10.970194469582891,0
0,4,3,0,0.3,0.4,80,0.0,0.0,64,8.681961297988892,65,1.463060730730713e-06,7.611872737089356e-12,-5.834737646209742,-11.118508481294354,0
0,4,3,0,0.3,0.4,80,0.0,0.0,65,8.84642767906189,66,1.233339029255533e-06,5.4095842913014266e-12,-5.90891752494845,-11.266836107708707,0
0,4,3,0,0.3,0.4,80,0.0,0.0,66,8.994833707809448,67,1.0396874339267415e-06,3.844025055837897e-12,-5.983097205050965,-11.41521379020831,0
0,4,3,0,0.3,0.4,80,0.0,0.0,67,9.118979454040527,68,8.764422015102366e-07,2.731827596883295e-12,-6.057276718923103,-11.563546712049364,0
0,4,3,0,0.3,0.4,80,0.0,0.0,68,9.242298126220703,69,7.388289533496049e-07,1.9410447209043993e-12,-6.1314560936952756,-11.711964458522885,0
0,4,3,0,0.3,0.4,80,0.0,0.0,69,9.382390975952148,70,6.228230081117694e-07,1.3793082784083023e-12,-6.205635352251297,-11.860338657211488,0
0,4,3,0,0.3,0.4,80,0.0,0.0,70,9.501345872879028,71,5.250316520928201e-07,9.80523051852648e-13,-6.2798145138990185,-12.008542191721112,0
0,4,3,0,0.3,0.4,80,0.0,0.0,71,9.594377279281616,72,4.4259490074839197e-07,6.969190086556115e-13,-6.353993594000249,-12.156817689818377,0
0,4,3,0,0.3,0.4,80,0.0,0.0,72,9.703137159347534,73,3.7310184209221286e-07,4.94883795969147e-13,-6.428172606739101,-12.305496766104776,0
0,4,3,0,0.3,0.4,80,0.0,0.0,73,9.846951007843018,74,3.1452012290474835e-07,3.515448981770239e-13,-6.502351563296874,-12.45401920041571,0
0,4,3,0,0.3,0.4,80,0.0,0.0,74,9.985825777053833,75,2.651365050914503e-07,2.5027412787365924e-13,-6.576530472688224,-12.601584043330062,0
0,4,3,0,0.3,0.4,80,0.0,0.0,75,10.1431303024292,76,2.235067567215839e-07,1.7746875793949978e-13,-6.6507093433931415,-12.750878090207218,0
0,4,3,0,0.3,0.4,80,0.0,0.0,76,10.280306339263916,77,1.884134138403148e-07,1.264020737887058e-13,-6.724888181429269,-12.898245800835252,0
0,4,3,0,0.3,0.4,80,0.0,0.0,77,10.455987453460693,78,1.588301722235694e-07,8.975868558965047e-14,-6.799066993184071,-13.04692351577309,0
0,4,3,0,0.3,0.4,80,0.0,0.0,78,10.609246253967285,79,1.338918732978035e-07,6.41614473985889e-14,-6.873245782129347,-13.19272584749618,0
0,4,3,0,0.3,0.4,80,0.0,0.0,79,10.758130550384521,80,1.128691998080067e-07,4.535381426916503e-14,-6.947424553897479,-13.343386182773848,0
0,4,3,0,0.3,0.4,80,0.0,0.0,80,10.909124374389648,81,9.514734848994346e-08,3.1963474301771295e-14,-7.021603309870195,-13.495346020719726,0
